,duration,checked,amount,fines,desc,lat,lng
0156H,26.76999999999999,6877.0,4630.92018714548,10.155526726196227,"68 Streeton Dr, Rivett ACT 2611, Australia",-35.34797,149.04457
0156I,10.58,3740.0,2518.487930772734,5.522999848185821,"86 Streeton Dr, Rivett ACT 2611, Australia",-35.34929000000001,149.04321
0156J,33.09999999999999,10053.0,6769.6147508177255,14.845646383372205,"121 Streeton Dr, Stirling ACT 2611, Australia",-35.35174,149.04197
0157A,6.99,2462.0,275.05419683036587,0.9634122480923498,"44 Tom Roberts Ave, Conder ACT 2906, Australia",-35.46142,149.10369
0157B,5.32,1061.0,118.53472901584817,0.41518293875953827,"code
0157B    75 Tom Roberts Ave, Conder ACT 2906, Australia
0157B        78 Streeton Dr, Rivett ACT 2611, Australia
Name: desc, dtype: object","code
0157B   -35.46397
0157B   -35.34860
Name: lat, dtype: float64","code
0157B    149.10632
0157B    149.04392
Name: lng, dtype: float64"
0157C,9.9,876.0,97.8665623165721,0.3427900606534925,"95 Tom Roberts Ave, Conder ACT 2906, Australia",-35.46597,149.10589
0157D,16.47,712.0,79.54451183721385,0.2786147524946194,"115 Tom Roberts Ave, Banks ACT 2906, Australia",-35.46722,149.10327
0158B,8.24,2519.0,41.95743368291178,0.14127082048118444,"code
0158B    Woodcock Dr, Gordon ACT 2906, Australia
0158B    Woodcock Dr, Gordon ACT 2906, Australia
Name: desc, dtype: object","code
0158B   -35.44887
0158B   -35.44779
Name: lat, dtype: float64","code
0158B    149.07978
0158B    149.07923
Name: lng, dtype: float64"
0158C,31.18999999999999,15312.0,255.04256631708822,0.8587291795188156,"Woodcock Dr, Bonython ACT 2905, Australia",-35.44439,149.08074
0159A,40.30999999999998,6727.0,27370.208828293737,50.85205183585313,"54-56 Arthur Cir, Griffith ACT 2603, Australia",-35.3229,149.12515
0159B,5.41,200.0,813.7419006479481,1.511879049676026,"73 Arthur Cir, Forrest ACT 2603, Australia",-35.32121,149.12196
0159C,4.16,288.0,1171.7883369330455,2.1771058315334773,"77 Arthur Cir, Forrest ACT 2603, Australia",-35.31959,149.12164
0159D,8.49,193.0,785.26093412527,1.458963282937365,"93 Arthur Cir, Forrest ACT 2603, Australia",-35.31763,149.12304
0160A,9.09,4489.0,1023.9699698020356,2.5103455989262944,"Federation Mall, Capital Hill ACT 2600, Australia",-35.30453,149.12707
0160B,27.19999999999999,10261.0,2340.6005480371323,5.7381724639302085,"State Cir, Barton ACT 2600, Australia",-35.30787,149.12973
0160C,27.11999999999999,10500.0,2395.1179957499157,5.8718264176266635,"State Cir, Barton ACT 2600, Australia",-35.30987,149.1292
0160E,19.869999999999997,10514.0,2398.3114864109157,5.879655519516832,"State Cir, Yarralumla ACT 2600, Australia",-35.30582,149.12013
0161A,86.49999999999996,39135.0,15522.0,43.0,"111 Theodore St, Curtin ACT 2605, Australia",-35.33562,149.0814
0162A,2.83,748.0,233.02723926380366,0.6424539877300613,"75 Carruthers St, Curtin ACT 2605, Australia",-35.32688000000001,149.07548
0162B,2.58,768.0,239.25791411042945,0.6596319018404908,"95 Carruthers St, Curtin ACT 2605, Australia",-35.32441,149.07561
0162C,3.91,963.0,300.00699386503067,0.8271165644171778,"118-120 Carruthers St, Curtin ACT 2605, Australia",-35.32345,149.07742
0162D,24.539999999999992,8610.0,2682.3055214723927,7.395092024539878,"Carruthers St, Curtin ACT 2605, Australia",-35.32577,149.08543
0162E,48.01999999999998,13361.0,4162.402331288344,11.475705521472392,"Carruthers St, Hughes ACT 2605, Australia",-35.32692,149.09093
0163A,2.58,280.0,,,"75 Gilmore Cres, Garran ACT 2605, Australia",-35.34326,149.10896
0164A,13.23,1535.0,305.23584340955347,1.1025978690290914,"71 Barr Smith Ave, Bonython ACT 2905, Australia",-35.43211,149.07626
0164B,12.31,2555.0,508.0635699748594,1.8352687657129176,"95-99 Barr Smith Ave, Bonython ACT 2905, Australia",-35.42999,149.07445
0164C,6.91,1835.0,364.89105710523165,1.3180893092302166,"107-115 Barr Smith Ave, Bonython ACT 2905, Australia",-35.42908,149.07451
0164D,5.32,1034.0,205.61163653777086,0.742727163893212,"110 Barr Smith Ave, Bonython ACT 2905, Australia",-35.42816,149.07471
0164E,5.58,1394.0,277.1978929725847,1.0013168921345623,"74 Barr Smith Ave, Bonython ACT 2905, Australia",-35.43167,149.07576
0165A,61.20999999999997,11117.0,7225.0,16.0,"45 Ellerston Ave, Isabella Plains ACT 2905, Australia",-35.42718,149.0991
0166A,53.50999999999998,17692.0,32724.865316220814,85.64955811159615,"196-198 Beasley St, Farrer ACT 2607, Australia",-35.37195,149.09732
0166B,8.07,1993.0,3686.449049018092,9.648404324915845,"code
0166B     6 Batchelor St, Torrens ACT 2607, Australia
0166B    7-11 Beasley St, Torrens ACT 2607, Australia
Name: desc, dtype: object","code
0166B   -35.36584
0166B   -35.36509
Name: lat, dtype: float64","code
0166B    149.08982
0166B    149.08950
Name: lng, dtype: float64"
0166C,6.57,1010.0,1868.1954538425855,4.889557635807829,"99 Beasley St, Torrens ACT 2607, Australia",-35.372,149.08604
0166D,57.89999999999998,24477.0,45275.069429410854,118.49673490264182,"215 Beasley St, Mawson ACT 2607, Australia",-35.37044,149.1022
0166E,102.11999999999993,38899.0,71951.42075150766,188.31574502503835,"225 Beasley St, Mawson ACT 2607, Australia",-35.369965,149.10353
0167A,4.5,633.0,73.12368728121353,0.24620770128354727,"Shops, Unit 7/70 Hodgson Cres, Pearce ACT 2607, Australia",-35.36273,149.08217
0167B,6.99,1938.0,223.87631271878647,0.7537922987164527,"42 Hodgson Cres, Pearce ACT 2607, Australia",-35.36081,149.08434
0168A,5.32,1299.0,237.36724797958317,0.8840493407060825,"59-69 Blamey Cres, Campbell ACT 2612, Australia",-35.28609,149.15099
0168B,27.65,10456.0,1910.632752020417,7.115950659293918,"144 Blamey Cres, Campbell ACT 2612, Australia",-35.29164,149.15039
0170A,2.58,1064.0,842.0530973451328,1.834271922767498,"22A Giles St, Kingston ACT 2604, Australia",-35.31653,149.13962
0170B,7.99,2424.0,1918.361567635904,4.178830019537984,"Childcare Centre, 19 Giles St, Kingston ACT 2604, Australia",-35.31744,149.13879
0170C,22.4,5213.0,4125.585335018963,8.986898057694518,"11 Giles St, Griffith ACT 2603, Australia",-35.31818,149.13796
0171A,14.81,6010.0,2009.2772928150914,4.5987475990443025,"25 Wentworth Ave, Kingston ACT 2604, Australia",-35.3134136,149.14379519999997
0171B,7.98,2127.0,711.1036275902993,1.627543451442135,"45 Wentworth Ave, Kingston ACT 2604, Australia",-35.31580000000001,149.14523
0171C,29.109999999999992,11648.0,3894.1866733294814,8.91284726017771,"55 Wentworth Ave, Kingston ACT 2604, Australia",-35.31735,149.14614
0171D,23.119999999999997,10621.0,3550.837625122976,8.127004700407577,"Brighton, 72 Wentworth Ave, Kingston ACT 2604, Australia",-35.31873,149.14694
0171E,20.79,7084.0,2368.3394912316317,5.4205537423676935,"91 Wentworth Ave, Kingston ACT 2604, Australia",-35.32109,149.14832
0171F,5.49,1745.0,583.3924918406545,1.3352436872433124,"56 Wentworth Ave, Kingston ACT 2604, Australia",-35.31733,149.14585
0171G,20.089999999999996,7863.0,2628.7765979043365,6.01663101019723,"45 Wentworth Ave, Kingston ACT 2604, Australia",-35.31624,149.14524
0171H,37.51999999999998,16939.0,5663.086200165529,12.96142854912004,"11 Wentworth Ave, Kingston ACT 2604, Australia",-35.31202,149.14274
0172A,2.83,278.0,44.095388349514565,0.16868932038834952,"121 Lawrence Wackett Cres, Theodore ACT 2905, Australia",-35.44987,149.12188
0172B,13.64,2727.0,432.5472087378641,1.6547330097087378,"162 Lawrence Wackett Cres, Theodore ACT 2905, Australia",-35.44584,149.1188
0172C,27.879999999999995,5235.0,830.3574029126213,3.1765776699029127,"Lawrence Wackett Cres, Theodore ACT 2905, Australia",-35.44389000000001,149.12244
0174A,33.67999999999999,6453.0,22318.303238806704,54.54936845726643,"30 MacGregor St, Deakin ACT 2600, Australia",-35.31705,149.10211
0174B,29.809999999999995,5396.0,18662.570010320935,45.61419373863469,"23 MacGregor St, Deakin ACT 2600, Australia",-35.31703000000001,149.10146
0174C,49.13999999999998,8498.0,29391.126750872365,71.83643780409888,"49 MacGregor St, Deakin ACT 2600, Australia",-35.31639,149.10395
0175A,32.28999999999999,6558.0,5541.860324741957,12.667109313695901,"115 Sternberg Cres, Wanniassa ACT 2903, Australia",-35.40304,149.09143
0175B,7.65,716.0,605.0582483249834,1.3829902818856763,"Sternberg Cres, Wanniassa ACT 2903, Australia",-35.40105,149.09489
0175C,40.66999999999998,11996.0,10137.260819701816,23.170881873604152,"53 Sternberg Cres, Wanniassa ACT 2903, Australia",-35.40147000000001,149.09867
0175D,25.619999999999997,10188.0,8609.40423733929,19.678638256775518,"Sternberg Cres, Wanniassa ACT 2903, Australia",-35.40196000000001,149.10046
0175E,7.98,1524.0,1287.8614112392104,2.943683225689624,"121 Sternberg Cres, Wanniassa ACT 2903, Australia",-35.40249,149.09273
0175F,13.64,2152.0,1818.5549586527434,4.156697048349128,"108 Sternberg Cres, Wanniassa ACT 2903, Australia",-35.40372,149.09004
0176A,2.83,306.0,,,"73-75 Hurley St, Mawson ACT 2607, Australia",-35.36184,149.094
0176B,1.5,118.0,,,"64 Hurley St, Mawson ACT 2607, Australia",-35.36042,149.0938
0178A,1.5,813.0,,,"95 Flemington Rd, Lyneham ACT 2602, Australia",-35.22296,149.1441
0179A,13.41,1284.0,564.4474789915967,2.023109243697479,"64-66 Dumas St, McKellar ACT 2617, Australia",-35.22198,149.07237
0179B,6.86,620.0,272.55252100840335,0.9768907563025211,"82-84 Dumas St, McKellar ACT 2617, Australia",-35.22012,149.07165
0180A,13.690000000000001,2740.0,2723.355305674034,6.020421351945198,"51-53 Spalding St, Flynn ACT 2615, Australia",-35.1993,149.04772
0180B,12.31,2751.0,2734.288483908492,6.044590926715781,"16 Spalding St, Flynn ACT 2615, Australia",-35.20182,149.04982
0180C,15.06,2246.0,2232.356210417475,4.934987721339021,"69 Spalding St, Flynn ACT 2615, Australia",-35.19942000000001,149.045671
0181A,13.39,7894.0,2053.6951625632832,4.558701803692083,"182 Majura Ave, Ainslie ACT 2602, Australia",-35.25182,149.15251
0181B,19.14,10056.0,2616.1589250996167,5.807234017979171,"98 Majura Ave, Ainslie ACT 2602, Australia",-35.25589,149.14322
0181C,9.89,6557.0,1705.862576757974,3.7865983945792987,"50 Majura Ave, Ainslie ACT 2602, Australia",-35.25793,149.13856
0181D,13.83,7016.0,1825.2755587210531,4.051666057094458,"27 Majura Ave, Dickson ACT 2602, Australia",-35.25851,149.13704
0181E,20.799999999999997,11209.0,2916.122254518855,6.473079366301564,"77 Majura Ave, Dickson ACT 2602, Australia",-35.2562,149.14212
0181F,16.64,9217.0,2397.8855223392175,5.322720360353424,"165 Majura Ave, Dickson ACT 2602, Australia",-35.2524,149.1508
0182A,15.9,4964.0,8460.446415373244,23.970041882237005,"87 Outtrim Ave, Calwell ACT 2905, Australia",-35.43552,149.10607
0182B,29.36999999999999,8599.0,14655.79748706578,41.52264104459226,"105 Outtrim Ave, Calwell ACT 2905, Australia",-35.43553,149.10804
0182C,15.21,4127.0,7033.89652623799,19.928356738112836,"62 Outtrim Ave, Calwell ACT 2905, Australia",-35.43617,149.10234
0182D,8.14,2605.0,4439.859571322986,12.578960335057896,"34 Outtrim Ave, Calwell ACT 2905, Australia",-35.43574000000001,149.09911
0183A,1.33,462.0,254.51873450940369,0.7409243329931476,"19 Coyne St, Fadden ACT 2904, Australia",-35.40925,149.12298
0183B,1.33,210.0,115.69033386791077,0.336783787724158,"59 Coyne St, MacArthur ACT 2904, Australia",-35.40908000000001,149.12826
0183C,52.79999999999997,19905.0,10965.790931622685,31.922291879282692,"49 Coyne St, MacArthur ACT 2904, Australia",-35.409051,149.126379
0184A,12.15,2802.0,686.0227806481915,2.3031939877876937,"35 Telopea Park, Barton ACT 2600, Australia",-35.31212,149.13914
0184B,18.949999999999996,5714.0,1398.9772193518083,4.696806012212306,"42 Telopea Park, Barton ACT 2600, Australia",-35.31572,149.13779
0185A,7.82,1831.0,,,"22 Brisbane Ave, Barton ACT 2600, Australia",-35.30937,149.13618
0185B,6.66,1909.0,,,"9 Brisbane Ave, Barton ACT 2600, Australia",-35.3097,149.1373
0185C,9.15,2159.0,,,"21 Brisbane Ave, Barton ACT 2600, Australia",-35.30938,149.13446
0186A,31.11999999999999,8113.0,5405.8656309083435,16.005918618988904,"48 Athllon Dr, Greenway ACT 2900, Australia",-35.42308,149.06763
0186B,31.209999999999994,8218.0,5475.829379367036,16.213070283600494,"48 Athllon Dr, Greenway ACT 2900, Australia",-35.42258000000001,149.06757
0186C,30.26999999999999,11778.0,7847.933612823675,23.23649815043157,"77 Athllon Dr, Greenway ACT 2900, Australia",-35.41806,149.06412
0186D,27.50999999999999,14702.0,9796.2574270448,29.00517879161529,"108 Athllon Dr, Greenway ACT 2900, Australia",-35.41423000000001,149.06174
0186E,20.879999999999995,9968.0,6641.891853678587,19.665598027127004,"80 Athllon Dr, Greenway ACT 2900, Australia",-35.41737,149.06366
0186F,19.32,8046.0,5361.222096177558,15.873736128236743,"48 Athllon Dr, Greenway ACT 2900, Australia",-35.42254,149.06776
0187A,246.4100000000005,319328.0,640212.1801841024,1485.800175776095,"Piallago Ave, Pialligo ACT 2609, Australia",-35.302209999999995,149.176931
0187B,26.21999999999999,27183.0,54498.4708323243,126.47968915385307,"460 Pialligo Ave, Pialligo ACT 2609, Australia",-35.31995,149.20775
0187C,38.16999999999997,21002.0,42106.34898357337,97.72013507005194,"Airport Zone Stock Hold, 540 Pialligo Ave, Canberra ACT 2609, Australia",-35.32488,149.22152
0188A,29.599999999999987,13296.0,937.20956388528,2.320463844557777,"Johnson Dr, Calwell ACT 2905, Australia",-35.43245000000001,149.10354
0188B,19.71,8727.0,615.1495084256045,1.5230661831720607,"Johnson Dr, Calwell ACT 2905, Australia",-35.43337,149.10916
0188C,38.24999999999998,13196.0,930.160755492641,2.30301149915647,"51 Johnson Dr, Calwell ACT 2905, Australia",-35.43319000000001,149.11505
0188D,41.59999999999998,16350.0,1152.4801721964745,2.853458473113692,"Johnson Dr, Calwell ACT 2905, Australia",-35.43508,149.12182
0189A,2.66,358.0,4795.0,12.0,"37-43 Downard St, Calwell ACT 2905, Australia",-35.43966000000001,149.10318
0190A,2.66,319.0,90.09120879120879,0.3505494505494505,"37 Duggan St, Calwell ACT 2905, Australia",-35.43963,149.0984
0190B,2.83,591.0,166.90879120879123,0.6494505494505495,30 Duggan Street Calwell ACT 2905 Australia,-35.438873,149.098121
0191A,20.18,10100.0,8285.0,16.0,"49 McCulloch St, Curtin ACT 2605, Australia",-35.32014,149.08146
0192A,2.66,55.0,,,"103 Dunstan St, Curtin ACT 2605, Australia",-35.32132,149.07186
0192B,3.99,63.0,,,"83-85 Dunstan St, Curtin ACT 2605, Australia",-35.31892,149.07166
0192C,2.66,214.0,,,"23 Dunstan St, Curtin ACT 2605, Australia",-35.31849,149.07899
0194A,1.33,8.0,,,"code
0194A    33 Jennings St, Curtin ACT 2605, Australia
0194A    41 Jennings St, Curtin ACT 2605, Australia
Name: desc, dtype: object","code
0194A   -35.32360
0194A   -35.32456
Name: lat, dtype: float64","code
0194A    149.07102
0194A    149.07154
Name: lng, dtype: float64"
0195B,1.33,35.0,,,"54 McCormack St, Curtin ACT 2605, Australia",-35.33064,149.07493
0196A,6.99,1351.0,2309.7801196627684,5.052012510198531,"276 Anthony Rolfe Ave, Gungahlin ACT 2912, Australia",-35.1858,149.14911
0196B,13.47,3558.0,6083.0478651074245,13.305004079412564,"213 Anthony Rolfe Ave, Gungahlin ACT 2912, Australia",-35.18514,149.14414
0196C,1.33,39.0,66.67759042697851,0.14583899918411747,"68 Anthony Rolfe Ave, Gungahlin ACT 2912, Australia",-35.18334,149.13377
0196F,35.17999999999998,6735.0,11514.706962197444,25.185273320641826,"271 Anthony Rolfe Ave, Gungahlin ACT 2912, Australia",-35.1854,149.14814
0196G,17.799999999999997,3025.0,5171.7874626053845,11.311871090562958,"333 Anthony Rolfe Ave, Gungahlin ACT 2912, Australia",-35.18607,149.15205
0197B,16.54,10976.0,686.0,2.0,"Mirrabei Dr, Ngunnawal ACT 2913, Australia",-35.17229,149.11779
0198A,76.42999999999995,32948.0,27220.24548329524,69.1209568838651,"College St, Bruce ACT 2617, Australia",-35.24255,149.08033
0198B,63.58999999999996,30926.0,25549.75451670476,64.8790431161349,"College St, Bruce ACT 2617, Australia",-35.24232,149.0781
0199A,20.130000000000003,4931.0,,,"Joynton Smith Dr, Belconnen ACT 2617, Australia",-35.23344,149.06246
0200A,159.7800000000001,87541.0,192349.2735925965,524.0116321200501,"Harlington, Unit 13/200 Baldwin Dr, Giralang ACT 2617, Australia",-35.21979000000001,149.09824
0200B,101.76999999999991,44937.0,98737.72640740349,268.98836787994986,"High School, 104 Baldwin Dr, Kaleen ACT 2617, Australia",-35.22638,149.09996
0201A,57.23999999999996,34543.0,677.652451637835,2.355686390398036,"William Slim Dr, McKellar ACT 2617, Australia",-35.21841,149.08097
0201B,1.25,1068.0,20.951649200972927,0.07283307949353277,"William Slim Dr, Giralang ACT 2617, Australia",-35.20431,149.08991
0201C,14.55,8380.0,164.39589916119206,0.5714805301084313,"William Slim Dr, McKellar ACT 2617, Australia",-35.22323,149.07822
0202A,22.96999999999999,9188.0,9115.697202307674,21.5134091293118,"Anzac Parade, Parkes ACT 2600, Australia",-35.28602,149.14435
0202B,65.77999999999999,32239.0,31985.302797692326,75.4865908706882,"Anzac Parade, Reid ACT 2612, Australia",-35.28627,149.14368
0204A,75.17999999999995,52672.0,3496.0,7.0,"Parliament House, 1 Capital Cir, Capital Hill ACT 2600, Australia",-35.30837,149.12822
0205A,5.41,4097.0,,,"National Portrait Gallery, 35 King Edward Terrace, Parkes ACT 2600, Australia",-35.29963,149.13206
0206A,13.47,3545.0,2953.534118442554,6.392066264720798,"St Joseph's Rectory, 57 MacArthur Ave, O'Connor ACT 2602, Australia",-35.25987,149.12538
0206B,23.879999999999995,6936.0,5778.762382374486,12.506451794669522,"18 MacArthur Ave, O'Connor ACT 2602, Australia",-35.25943,149.12013
0206C,13.3,4444.0,3702.5403730207922,8.01307263199414,"9-11 MacArthur Ave, O'Connor ACT 2602, Australia",-35.25896,149.11692
0206D,10.48,2822.0,2351.1631261621683,5.088409308615541,"18 MacArthur Ave, O'Connor ACT 2602, Australia",-35.25929,149.12022
0207A,170.8300000000002,110134.0,184543.90914424343,464.51621291642226,"11 Fairfax St, O'Connor ACT 2602, Australia",-35.25921000000001,149.11369
0207B,24.69999999999999,16000.0,26810.090855756574,67.48378708357778,"5 Fairfax St, O'Connor ACT 2602, Australia",-35.25889,149.11404
0208A,29.039999999999992,3443.0,10203.164163555864,32.87872211129439,"154 Miller St, O'Connor ACT 2602, Australia",-35.25045,149.11941
0208B,36.559999999999995,5762.0,17075.408629221285,55.0238736001389,"125-127 Miller St, O'Connor ACT 2602, Australia",-35.25507000000001,149.1158
0208C,9.67,2314.0,6857.427207222849,22.097404288566715,"56 Miller St, O'Connor ACT 2602, Australia",-35.26149,149.11501
0209A,13.56,1625.0,946.0333006856024,3.183153770812929,"19 Bandjalong Cres, Aranda ACT 2614, Australia",-35.25938,149.07555
0209B,12.15,3480.0,2025.9666993143976,6.816846229187071,"110 Bandjalong Cres, Aranda ACT 2614, Australia",-35.25845000000001,149.0832
0210A,1.33,436.0,594.2723900370959,0.6931637519872813,"91 Lyttleton Cres, Cook ACT 2614, Australia",-35.2611,149.07037
0210C,5.32,879.0,1198.0858505564388,1.397456279809221,"21 Lyttleton Cres, Cook ACT 2614, Australia",-35.25806,149.06407
0210D,2.75,572.0,779.6417594064652,0.9093799682034975,"53 Lyttleton Cres, Cook ACT 2614, Australia",-35.2612,149.06567
0211A,1.33,44.0,12.184232834133937,0.03729867194122634,"74 Lachlan St, Macquarie ACT 2614, Australia",-35.24895,149.06172
0211B,3.83,513.0,142.05707827069793,0.4348686069511161,"96 Lachlan St, Macquarie ACT 2614, Australia",-35.24772,149.0602
0211C,7.98,864.0,239.25402656117546,0.7324102853913534,"40 Lachlan St, Macquarie ACT 2614, Australia",-35.25153,149.0637
0211D,6.91,692.0,191.62475275501555,0.5866063859847415,102 Lachlan Street Macquarie,-35.247622,149.059273
0211E,11.58,1426.0,394.8799095789771,1.2088160497315625,66 Lachlan Street Macquarie,-35.24955,149.06262900000002
0212A,17.12,927.0,846.0,3.0,"21 Bennelong Cres, Macquarie ACT 2614, Australia",-35.25367,149.06068
0213A,14.15,3433.0,351.48759335099976,1.2405444471211757,"156 Osburn Dr, MacGregor ACT 2615, Australia",-35.21523,149.00988
0213B,17.47,4035.0,413.1233437725849,1.458082389785594,"80 Osburn Dr, MacGregor ACT 2615, Australia",-35.20983,149.01427
0213C,9.48,834.0,85.38906287641532,0.30137316309323053,"202 Osburn Dr, MacGregor ACT 2615, Australia",-35.2154,149.01548
0214A,5.16,743.0,,,"148-152 Parkwood Rd, MacGregor ACT 2615, Australia",-35.21613,148.99232
0215A,35.609999999999985,5741.0,25985.227588211783,75.10301973182166,"29 Beaurepaire Cres, Holt ACT 2615, Australia",-35.22677,149.01318
0215B,106.20999999999994,21778.0,98572.77241178822,284.8969802681783,"85 Beaurepaire Cres, Holt ACT 2615, Australia",-35.22203,149.01208
0216A,8.21,1764.0,571.0,2.0,"John Cleland Cres, Florey ACT 2615, Australia",-35.22417,149.05494
0217A,35.52999999999999,6837.0,,,"121-123 Ratcliffe Cres, Florey ACT 2615, Australia",-35.2313,149.05462
0218A,17.64,4670.0,292.0,1.0,"29 Krefft St, Florey ACT 2615, Australia",-35.223,149.04277
0219A,21.869999999999997,2735.0,,,"63 Verbrugghen St, Melba ACT 2615, Australia",-35.21345,149.05398
0220A,20.29,4069.0,299.04698795180724,1.0894243641231594,"Mulligans Flat Rd, Forde ACT 2914, Australia",-35.161709,149.144903
0220B,18.619999999999997,3401.0,249.95301204819276,0.9105756358768406,"Mulligans Flat Rd, Forde ACT 2914, Australia",-35.160147,149.147331
0221A,35.22999999999999,2333.0,23152.0,60.0,"50 Essie Coffey St, Bonner ACT 2914, Australia",-35.153679,149.143521
0222A,14.47,4942.0,584.0,2.0,"47 Shoalhaven Ave, Amaroo ACT 2914, Australia",-35.171001,149.125079
0223A,67.16999999999996,21024.0,30472.0,86.0,"190 Kosciuszko Ave, Palmerston ACT 2913, Australia",-35.190768,149.11755
0224A,20.229999999999997,3339.0,7064.0,19.0,"Nudurr Dr, Crace ACT 2911, Australia",-35.19797,149.110972
0225A,88.08999999999995,32055.0,63821.0,174.0,"41-43 Abena Ave, Crace ACT 2911, Australia",-35.20116800000001,149.105901
0226A,9.65,1081.0,2514.6540983606556,7.679234972677595,"34 Langtree Cres, Crace ACT 2911, Australia",-35.200023,149.111308
0226B,12.65,749.0,1742.3459016393442,5.3207650273224045,"159 Langtree Cres, Crace ACT 2911, Australia",-35.20542,149.110131
0227A,8.07,2760.0,5384.758711429905,12.35855863503247,"50 Hoskins St, Mitchell ACT 2911, Australia",-35.215927,149.137407
0227B,6.55,1941.0,3786.8900937990743,8.69129069224566,"32 Hoskins St, Mitchell ACT 2911, Australia",-35.218368,149.136919
0227C,96.99999999999994,39623.0,77304.45450108229,177.4214379695259,"162 Hoskins St, Franklin ACT 2913, Australia",-35.203381,149.139802
0227D,7.83,1807.0,3525.456156360087,8.091273715037563,"76 Hoskins St, Mitchell ACT 2911, Australia",-35.211321,149.138251
0227E,2.66,991.0,1933.4405373286363,4.437438988158397,"68 Hoskins St, Mitchell ACT 2911, Australia",-35.212983,149.137929
0228B,2.66,561.0,22.465147553231226,0.08382517743742995,"Well Station Dr, Mitchell ACT 2911, Australia",-35.20706,149.136899
0228C,9.23,4855.0,194.41763167725065,0.7254389241688457,"Well Station Dr, Mitchell ACT 2911, Australia",-35.20797300000001,149.143581
0228D,10.65,3532.0,141.43832648487114,0.5277549495704147,"Well Station Dr, Harrison ACT 2914, Australia",-35.209375,149.153774
0228E,14.56,4437.0,177.67889428464701,0.6629809488233097,"Well Station Dr, Harrison ACT 2914, Australia",-35.209733,149.158721
0229A,31.039999999999985,23150.0,5968.0,14.0,"Clarrie Hermes Dr, Casey ACT 2913, Australia",-35.177975,149.088232
0230A,48.63999999999997,4188.0,8802.71696149844,19.610822060353797,"John Gorton Dr, Denman Prospect ACT 2611, Australia",-35.306626,149.030811
0230B,36.49999999999998,2001.0,4205.882674297607,9.369927159209157,"John Gorton Dr, Denman Prospect ACT 2611, Australia",-35.297275,149.034234
0230C,39.559999999999974,4388.0,9223.095039889005,20.547346514047867,"John Gorton Dr, Coombs ACT 2611, Australia",-35.309181,149.031272
0230D,18.549999999999997,5373.0,11293.457075962539,25.159729448491152,"John Gorton Drive, Wright ACT",-35.321673,149.039422
0230E,24.289999999999992,4454.0,9361.81980575789,20.85639958376691,"John Gorton Drive, Wright ACT",-35.317101,149.034399
0230F,8.08,2660.0,5591.028442594519,12.455775234131114,"John Gorton Drive, Coombs ACT",-35.321672,149.039852
0231A,17.46,8516.0,23237.24161020327,54.44266241530491,"code
0231A    6391 Kings Hwy, Kowen ACT 2620, Australia
0231A    6391 Kings Hwy, Kowen ACT 2620, Australia
Name: desc, dtype: object","code
0231A   -35.334962
0231A   -35.334123
Name: lat, dtype: float64","code
0231A    149.324708
0231A    149.326102
Name: lng, dtype: float64"
0231B,19.310000000000002,8829.0,24091.31119968115,56.44366679952172,"Kings Hwy, Kowen ACT 2620, Australia",-35.332371,149.334204
0231C,209.70000000000041,105293.0,287308.4641689916,673.1365962534874,"Sonza, 5893 Kings Hwy, Kowen ACT 2620, Australia",-35.323841,149.376737
0231D,6.65,2812.0,7672.983021123954,17.97707453168593,"6391 Kings Hwy, Kowen ACT 2620, Australia",-35.335369,149.324454
0232B,3.83,124.0,,,"Uriarra Rd, Coree ACT 2611, Australia",-35.275821,148.924585
0233A,53.49999999999997,32566.0,11643.845609739508,28.793987621573827,"Cotter Rd, Yarralumla ACT 2600, Australia",-35.31267,149.08508
0233B,35.429999999999986,17694.0,6326.420322383187,15.644562334217508,"Cotter Rd, Curtin ACT 2605, Australia",-35.31619,149.075478
0233C,11.89,5546.0,1982.9505543086445,4.903625110521663,"code
0233C    Act Forests Hq, 520 Cotter Rd, Coombs ACT 2611...
0233C                Cotter Rd, Weston ACT 2611, Australia
Name: desc, dtype: object","code
0233C   -35.327103
0233C   -35.325001
Name: lat, dtype: float64","code
0233C    149.046647
0233C    149.055276
Name: lng, dtype: float64"
0233D,67.43999999999996,35274.0,12612.080391756785,31.188328912466844,"code
0233D    Act Forests Hq, 520 Cotter Rd, Coombs ACT 2611...
0233D    Act Forests Hq, 520 Cotter Rd, Coombs ACT 2611...
Name: desc, dtype: object","code
0233D   -35.327023
0233D   -35.327104
Name: lat, dtype: float64","code
0233D    149.046649
0233D    149.046650
Name: lng, dtype: float64"
0233E,15.8,7158.0,2559.3148337074067,6.3289124668435015,"Cotter Rd, Weston ACT 2611, Australia",-35.323583,149.056323
0233F,45.139999999999965,24378.0,8716.258314629667,21.554376657824932,"106 Cotter Rd, Curtin ACT 2605, Australia",-35.317234,149.069218
0233G,37.52999999999998,9711.0,3472.129973474801,8.586206896551724,"Cotter Rd, Yarralumla ACT 2600, Australia",-35.312334,149.086803
0234A,9.57,1857.0,3343.1115702479337,8.952479338842975,"113 Nullarbor Ave, Harrison ACT 2914, Australia",-35.201173,149.159284
0234B,8.49,2499.0,4498.888429752066,12.047520661157025,"Nullarbor Ave, Harrison ACT 2914, Australia",-35.201503,149.152674
0235A,15.48,5341.0,4157.750250864087,8.932433939123648,"76-88 Mapleton Ave, Harrison ACT 2914, Australia",-35.19435,149.15427
